-183	-0.71	0.71	-1.00	nan	nan	-1.57	-14957540678807984016648350897806181496825166470380590182139668195511331643719680.00	14957540678807984016648350897806181496825166470380590182139668195511331643719680.00	-1.00	-5.90	nan	nan	0.00	nan	nan	nan	nan	33489.00	-6128487.00	-nan	-0.01	0.00	-0.00	183.000000
-182	0.21	0.98	0.22	nan	nan	-1.57	-5502571706218997759857812890764199104740551006618786766260049917258179381559296.00	5502571706218997759857812890764199104740551006618786766260049917258179381559296.00	-1.00	-5.90	nan	nan	0.00	nan	nan	nan	nan	33124.00	-6028568.00	-nan	-0.01	0.00	-0.00	182.000000
-181	0.94	0.35	2.67	nan	nan	-1.57	-2024283004289634579012670056896379614620339489900993535187886247104254736072704.00	2024283004289634579012670056896379614620339489900993535187886247104254736072704.00	-1.00	-5.89	nan	nan	0.00	nan	nan	nan	nan	32761.00	-5929741.00	-nan	-0.01	0.00	-0.00	181.000000
-180	0.80	-0.60	-1.34	nan	nan	-1.57	-744692100390919148529781948394166858221345522376264385313889540325861591351296.00	744692100390919148529781948394166858221345522376264385313889540325861591351296.00	-1.00	-5.89	nan	nan	0.00	nan	nan	nan	nan	32400.00	-5832000.00	-nan	-0.01	0.00	-0.00	180.000000
-179	-0.07	-1.00	0.07	nan	nan	-1.57	-273956913736598991097245550419055143408671189537986321774721001233135687434240.00	273956913736598991097245550419055143408671189537986321774721001233135687434240.00	-1.00	-5.88	nan	nan	0.00	nan	nan	nan	nan	32041.00	-5735339.00	-nan	-0.01	0.00	-0.00	179.000000
-178	-0.88	-0.48	1.83	nan	nan	-1.57	-100783116330473057129195543701554413177618259591125910348978142848793555501056.00	100783116330473057129195543701554413177618259591125910348978142848793555501056.00	-1.00	-5.87	nan	nan	0.00	nan	nan	nan	nan	31684.00	-5639752.00	-nan	-0.01	0.00	-0.00	178.000000
-177	-0.88	0.48	-1.83	nan	nan	-1.57	-37076036515170894481027654467610193630011500396219771440208046812360400175104.00	37076036515170894481027654467610193630011500396219771440208046812360400175104.00	-1.00	-5.87	nan	nan	0.00	nan	nan	nan	nan	31329.00	-5545233.00	-nan	-0.01	0.00	-0.00	177.000000
-176	-0.07	1.00	-0.07	nan	nan	-1.57	-13639511594053057263816499528006545581695616451887664601542464400776767733760.00	13639511594053057263816499528006545581695616451887664601542464400776767733760.00	-1.00	-5.86	nan	nan	0.00	nan	nan	nan	nan	30976.00	-5451776.00	-nan	-0.01	0.00	-0.00	176.000000
-175	0.80	0.60	1.34	nan	nan	-1.57	-5017695903071647365987834683491611718342348928123493692332402711675495514112.00	5017695903071647365987834683491611718342348928123493692332402711675495514112.00	-1.00	-5.86	nan	nan	0.00	nan	nan	nan	nan	30625.00	-5359375.00	-nan	-0.01	0.00	-0.00	175.000000
-174	0.94	-0.35	-2.67	nan	nan	-1.57	-1845907164790233143578875945727339064082475976545780913861258826843615657984.00	1845907164790233143578875945727339064082475976545780913861258826843615657984.00	-1.00	-5.85	nan	nan	0.00	nan	nan	nan	nan	30276.00	-5268024.00	-nan	-0.01	0.00	-0.00	174.000000
-173	0.21	-0.98	-0.22	nan	nan	-1.57	-679071296237392457985058457339239244907819812116577242741159954812837560320.00	679071296237392457985058457339239244907819812116577242741159954812837560320.00	-1.00	-5.85	nan	nan	0.00	nan	nan	nan	nan	29929.00	-5177717.00	-nan	-0.01	0.00	-0.00	173.000000
-172	-0.71	-0.71	1.00	nan	nan	-1.56	-249816368975378905862842028375476147861329096841353084234497633571626287104.00	249816368975378905862842028375476147861329096841353084234497633571626287104.00	-1.00	-5.84	nan	nan	0.00	nan	nan	nan	nan	29584.00	-5088448.00	-nan	-0.01	0.00	-0.00	172.000000
-171	-0.98	0.22	-4.54	nan	nan	-1.56	-91902306214141231853716674280543656810410682520618633294654184515761602560.00	91902306214141231853716674280543656810410682520618633294654184515761602560.00	-1.00	-5.83	nan	nan	0.00	nan	nan	nan	nan	29241.00	-5000211.00	-nan	-0.01	0.00	-0.00	171.000000
-170	-0.35	0.94	-0.37	nan	nan	-1.56	-33808969052425045591112384893201594978263381933994317485819512141067059200.00	33808969052425045591112384893201594978263381933994317485819512141067059200.00	-1.00	-5.83	nan	nan	0.00	nan	nan	nan	nan	28900.00	-4913000.00	-nan	-0.01	0.00	-0.00	170.000000
-169	0.60	0.80	0.75	nan	nan	-1.56	-12437624641588714836799558814298467037025649362515656369275221160929263616.00	12437624641588714836799558814298467037025649362515656369275221160929263616.00	-1.00	-5.82	nan	nan	0.00	nan	nan	nan	nan	28561.00	-4826809.00	-nan	-0.01	0.00	-0.00	169.000000
-168	1.00	-0.08	-13.27	nan	nan	-1.56	-4575546402647816821610861994255425435773284492556336983513062411499208704.00	4575546402647816821610861994255425435773284492556336983513062411499208704.00	-1.00	-5.82	nan	nan	0.00	nan	nan	nan	nan	28224.00	-4741632.00	-nan	-0.01	0.00	-0.00	168.000000
-167	0.48	-0.88	-0.54	nan	nan	-1.56	-1683249453660082030919999591432157425498712071823594330580361204218200064.00	1683249453660082030919999591432157425498712071823594330580361204218200064.00	-1.00	-5.81	nan	nan	0.00	nan	nan	nan	nan	27889.00	-4657463.00	-nan	-0.01	0.00	-0.00	167.000000
-166	-0.48	-0.88	0.55	nan	nan	-1.56	-619232868364606618622133532134303108468029349982385037948466028427083776.00	619232868364606618622133532134303108468029349982385037948466028427083776.00	-1.00	-5.81	nan	nan	0.00	nan	nan	nan	nan	27556.00	-4574296.00	-nan	-0.01	0.00	-0.00	166.000000
-165	-1.00	-0.07	15.04	nan	nan	-1.56	-227803041568960763058627100113385223270690983461624111387508190874697728.00	227803041568960763058627100113385223270690983461624111387508190874697728.00	-1.00	-5.80	nan	nan	0.00	nan	nan	nan	nan	27225.00	-4492125.00	-nan	-0.01	0.00	-0.00	165.000000
-164	-0.59	0.80	-0.74	nan	nan	-1.56	-83804055629544140168640851068590776819554494302804210131756580264214528.00	83804055629544140168640851068590776819554494302804210131756580264214528.00	-1.00	-5.79	nan	nan	0.00	nan	nan	nan	nan	26896.00	-4410944.00	-nan	-0.01	0.00	-0.00	164.000000
